ApplNo	ProductNo	TECode	TESequence	ProductMktStatus
203563	001	AP	1	1
203563	002	AP	1	1
203564	001	AA	1	1
203573	001	AA	1	1
203576	001	AP	1	1
203576	002	AP	1	1
203578	001	AB	1	1
203578	002	AB	1	1
203581	001	AB1	1	1
203581	002	AB1	1	1
203581	003	AB1	1	1
203582	001	AB	1	1
203582	002	AB	1	1
203583	001	AB2	1	1
203583	002	AB2	1	1
203583	003	AB2	1	1
203583	004	AB2	1	1
203583	005	AB2	1	1
203583	006	AB2	1	1
203584	001	AB	1	1
203584	002	AB	1	1
203591	001	AP	1	1
203592	001	AP	1	1
203601	001	AB	1	1
203601	002	AB	1	1
203602	001	AB	1	1
203602	002	AB	1	1
203602	003	AB	1	1
203602	004	AB	1	1
203602	005	AB	1	1
203603	001	AP	1	1
203609	001	AP	1	1
203609	002	AP	1	1
203612	001	AP	1	1
203613	001	AB	1	1
203613	002	AB	1	1
203621	001	AA	1	1
203622	001	AP	1	1
203622	002	AP	1	1
203623	001	AB	1	1
203624	001	AP	1	1
203630	001	AB	1	1
203630	002	AB	1	1
203630	003	AB	1	1
203636	001	AB	1	1
203636	002	AB	1	1
203638	001	AB	1	1
203638	002	AB	1	1
203638	003	AB	1	1
203638	004	AB	1	1
203638	005	AB	1	1
203644	001	AA	1	1
203646	001	AB	1	1
203653	001	AN	1	1
203653	002	AN	1	1
203653	003	AN	1	1
203656	001	AB	1	1
203656	002	AB	1	1
203661	001	AP	1	1
203664	001	AP	1	1
203665	001	AP	1	1
203667	001	AB	1	1
203685	001	AB	1	1
203685	002	AB	1	1
203685	003	AB	1	1
203686	001	AB	1	1
203686	002	AB	1	1
203686	003	AB	1	1
203687	001	AB	1	1
203688	001	AB	1	1
203689	001	AB	1	1
203691	001	AB	1	1
203691	002	AB	1	1
203691	003	AB	1	1
203691	004	AB	1	1
203691	005	AB	1	1
203691	006	AB	1	1
203700	001	AP	1	1
203701	001	AP	1	1
203702	001	AP	1	1
203702	002	AP	1	1
203702	003	AP	1	1
203702	004	AP	1	1
203704	001	AP	1	1
203704	002	AP	1	1
203704	003	AP	1	1
203707	001	AB	1	1
203707	002	AB	1	1
203708	001	AB	1	1
203708	002	AB	1	1
203708	003	AB	1	1
203708	004	AB	1	1
203709	001	AP	1	1
203710	001	AP	1	1
203711	001	AP	1	1
203713	001	AB	1	1
203729	001	AB	1	1
203730	001	AB	1	1
203730	002	AB	1	1
203732	001	AO	1	1
203733	001	AB	1	1
203736	001	AP	1	1
203751	001	AB	1	1
203755	001	AB3	1	1
203755	002	AB3	1	1
203761	001	AB	1	1
203761	002	AB	1	1
203762	001	AA	1	1
203769	001	AB	1	1
203769	002	AB	1	1
203769	003	AB	1	1
203771	001	AP	1	1
203772	001	AB	1	1
203772	002	AB	1	1
203775	001	AB	1	1
203777	001	AP	1	1
203778	001	AP	1	1
203779	001	AP	1	1
203780	001	AP	1	1
203783	001	AP	1	1
203790	001	AB	1	1
203793	001	AN	1	1
203795	001	AB	1	1
203795	002	AB	1	1
203796	001	AB	1	1
203801	001	AP	1	1
203802	001	AB	1	1
203802	002	AB	1	1
203802	003	AB	1	1
203802	004	AB	1	1
203803	001	AB	1	1
203803	002	AB	1	1
203803	003	AB	1	1
203807	001	AB	1	1
203807	002	AB	1	1
203808	001	AB	1	1
203808	002	AB	1	1
203811	001	AP	1	1
203812	001	AP	1	1
203814	001	AB	1	1
203816	001	AP	1	1
203818	001	AT	1	1
203820	001	AB	1	1
203820	002	AB	1	1
203820	003	AB	1	1
203823	001	AB	1	1
203824	001	AB	1	1
203834	001	AB	1	1
203834	002	AB	1	1
203835	001	BX	1	1
203835	002	BX	1	1
203835	003	BX	1	1
203836	001	AB	1	1
203836	002	AB	1	1
203837	001	AP	1	1
203838	001	AA	1	1
203839	001	AA	1	1
203845	001	AA	1	1
203845	002	AA	1	1
203845	003	AA	1	1
203846	001	AA	1	1
203849	001	AB	1	1
203849	002	AB	1	1
203849	003	AB	1	1
203849	004	AB	1	1
203849	005	AB	1	1
203853	001	AN	1	1
203854	001	AB	1	1
203854	002	AB	1	1
203854	003	AB	1	1
203854	004	AB	1	1
203855	001	AB	1	1
203855	002	AB	1	1
203855	003	AB	1	1
203855	004	AB	1	1
203855	005	AB	1	1
203855	006	AB	1	1
203865	001	AB	1	1
203867	001	AB	1	1
203867	002	AB	1	1
203867	003	AB	1	1
203869	001	AP	1	1
203869	002	AP	1	1
203870	001	AB	1	1
203871	001	AB	1	1
203872	001	AB	1	1
203873	001	AB	1	1
203874	001	AB	1	1
203874	002	AB	1	1
203874	003	AB	1	1
203874	004	AB	1	1
203874	005	AB	1	1
203874	006	AB	1	1
203874	007	AB	1	1
203874	008	AB	1	1
203874	009	AB	1	1
203874	010	AB	1	1
203874	011	AB	1	1
203877	001	AP	1	1
203877	002	AP	1	1
203883	001	AP	1	1
203883	002	AP	1	1
203884	001	AP	1	1
203885	001	AP	1	1
203887	001	AB	1	1
203887	002	AB	1	1
203890	001	AP	1	1
203895	001	AP	1	1
203895	002	AP	1	1
203895	003	AP	1	1
203898	001	AB	1	1
203898	002	AB	1	1
203898	003	AB	1	1
203898	004	AB	1	1
203898	005	AB	1	1
203898	006	AB	1	1
203901	001	AB	1	1
203901	002	AB	1	1
203901	003	AB	1	1
203902	001	AP	1	1
203904	001	AP	1	1
203906	001	AA	1	1
203907	001	AB	1	1
203907	002	AB	1	1
203908	001	AB	1	1
203908	002	AB	1	1
203908	003	AB	1	1
203908	004	AB	1	1
203908	005	AB	1	1
203908	006	AB	1	1
203912	001	AP	1	1
203916	001	AB	1	1
203916	002	AB	1	1
203918	001	AB	1	1
203920	001	AP	1	1
203924	001	AB	1	1
203929	001	AP	1	1
203929	002	AP	1	1
203933	001	AP	1	1
203935	001	AP	1	1
203936	001	AP	1	1
203938	001	AP	1	1
203942	001	AP	1	1
203946	001	AP	1	1
203950	001	AP	1	1
203950	002	AP	1	1
203955	001	AP	1	1
203963	001	AB	1	1
203965	001	AB	1	1
203965	002	AB	1	1
203965	003	AB	1	1
203967	001	AA	1	1
203968	001	AP	1	1
203969	001	AB1	1	1
203969	002	AB1	1	1
203969	003	AB1	1	1
203972	001	AP	1	1
203974	001	AB	1	1
203974	002	AB	1	1
203983	001	AB	1	1
203983	002	AB	1	1
203983	003	AB	1	1
203987	001	AP	1	1
203988	001	AP	1	1
203990	001	AP	1	1
203991	001	AT	1	1
204002	001	AB	1	1
204003	001	AB	1	1
204003	002	AB	1	1
204005	001	AB	1	1
204010	001	AB	1	1
204010	002	AB	1	1
204010	003	AB	1	1
204011	001	AB	1	1
204011	002	AB	1	1
204011	003	AB	1	1
204011	004	AB	1	1
204019	001	AB	1	1
204019	002	AB	1	1
204023	001	AP	1	1
204028	001	AB	1	1
204028	002	AB	1	1
204030	001	AB	1	1
204030	002	AB	1	1
204033	001	AA	1	1
204037	001	AA	1	1
204040	001	AP	1	1
204041	001	AB	1	1
204041	002	AB	1	1
204048	001	AB	1	1
204052	001	AP	1	1
204057	001	AB	1	1
204060	001	AB	1	1
204061	001	AB	1	1
204065	001	AB	1	1
204065	002	AB	1	1
204065	003	AB	1	1
204068	001	AB	1	1
204068	002	AB	1	1
204071	001	AA	1	1
204074	001	AB	1	1
204074	002	AB	1	1
204078	001	AP	1	1
204078	002	AP	1	1
204079	001	AT2	1	1
204082	001	AB	1	1
204083	001	AB	1	1
204085	001	AA	1	1
204086	001	AP	1	1
204086	002	AP	1	1
204090	001	AB	1	1
204090	002	AB	1	1
204092	001	AA	1	1
204093	001	AB	1	1
204093	002	AB	1	1
204094	001	AA	1	1
204095	001	AB	1	1
204095	002	AB	1	1
204100	001	AB	1	1
204100	002	AB	1	1
204100	003	AB	1	1
204101	001	AP	1	1
204107	001	AP	1	1
204107	002	AP	1	1
204118	001	AP	1	1
204125	001	AP	1	1
204125	002	AP	1	1
204132	001	AT	1	1
204133	001	AB	1	1
204133	002	AB	1	1
204133	003	AB	1	1
204139	001	AP	1	1
204139	002	AP	1	1
204147	001	AP	1	1
204150	001	BC	1	1
204150	002	BC	1	1
204154	001	AB	1	1
204158	001	AB	1	1
204158	002	AB	1	1
204158	003	AB	1	1
204158	004	AB	1	1
204164	001	AB	1	1
204164	002	AB	1	1
204164	003	AB	1	1
204165	001	AB	1	1
204165	002	AB	1	1
204169	001	AB	1	1
204169	002	AB	1	1
204169	003	AB	1	1
204171	001	AA	1	1
204172	001	AB	1	1
204172	002	AB	1	1
204178	001	AB	1	1
204179	001	AB	1	1
204180	001	AB	1	1
204193	001	AP	1	1
204193	002	AP	1	1
204197	001	AB	1	1
204197	002	AB	1	1
204197	003	AB	1	1
204205	001	AP	1	1
204210	001	AB	1	1
204210	002	AB	1	1
204213	001	AB	1	1
204213	002	AB	1	1
204217	001	AP	1	1
204222	001	AP	1	1
204227	001	AT	1	1
204228	001	AB	1	1
204228	002	AB	1	1
204232	001	AB	1	1
204232	002	AB	1	1
204234	001	AB	1	1
204234	002	AB	1	1
204234	003	AB	1	1
204236	001	AB	1	1
204237	001	AB	1	1
204238	001	AP	1	1
204238	002	AP	1	1
204239	001	AB	1	1
204262	001	AB	1	1
204264	001	AP	1	1
204266	001	AB	1	1
204266	002	AB	1	1
204266	003	AB	1	1
204266	004	AB	1	1
204266	007	AB	1	1
204268	001	AB	1	1
204278	001	AB	1	1
204278	002	AB	1	1
204278	003	AB	1	1
204279	001	AB	1	1
204279	002	AB	1	1
204279	003	AB	1	1
204284	001	AB	1	1
204284	002	AB	1	1
204285	001	AB	1	1
204285	002	AB	1	1
204290	001	AB	1	1
204291	001	AB	1	1
204292	001	AB	1	1
204293	001	AB	1	1
204296	001	AB	1	1
204299	001	AB	1	1
204299	002	AB	1	1
204307	001	AA	1	1
204309	001	AB	1	1
204310	001	AB	1	1
204312	001	AP	1	1
204313	001	AB	1	1
204314	001	AB	1	1
204314	002	AB	1	1
204315	001	AP	1	1
204319	001	AB	1	1
204319	002	AB	1	1
204319	003	AB	1	1
204319	004	AB	1	1
204319	005	AB	1	1
204319	006	AB	1	1
204327	001	AB	1	1
204327	002	AB	1	1
204327	003	AB	1	1
204330	001	AA	1	1
204330	002	AA	1	1
204333	001	AP	1	1
204336	001	AB	1	1
204336	002	AB	1	1
204339	001	AB	1	1
204339	002	AB	1	1
204343	001	AB	1	1
204343	002	AB	1	1
204343	003	AB	1	1
204351	001	AP	1	1
204352	001	AP	1	1
204354	001	AB	1	1
204367	001	AP	1	1
204368	001	AP	1	1
204368	002	AP	1	1
204369	001	TBD	1	1
204371	001	AB	1	1
204371	002	AB	1	1
204372	001	AB	1	1
204385	001	AP	1	1
204394	001	AB	1	1
204394	004	AB	1	1
204394	005	AB	1	1
204394	007	AB	1	1
204395	001	AB	1	1
204399	001	TBD	1	1
204399	002	AB2	1	1
204399	003	BX	1	1
204403	001	AB	1	1
204403	002	AB	1	1
204403	003	AB	1	1
204404	001	AP	1	1
204414	001	AA	1	1
204415	001	AB	1	1
204415	002	AB	1	1
204415	003	AB	1	1
204418	001	AA	1	1
204421	001	AB1	1	1
204421	002	AB1	1	1
204421	003	AB1	1	1
204431	001	AB	1	1
204431	002	AB	1	1
204433	001	AA	1	1
204435	001	AA	1	1
204437	001	AP	1	1
204440	001	AP	1	1
204445	001	AB	1	1
204446	001	AB	1	1
204446	002	AB	1	1
204446	003	AB	1	1
204455	001	AP	1	1
204457	001	AP	1	1
204459	001	AB	1	1
204459	002	AB	1	1
204462	001	AP	1	1
204463	001	AP	1	1
204464	001	AP	1	1
204465	001	AP	1	1
204467	001	AB	1	1
204467	002	AB	1	1
204472	001	AP	1	1
204475	001	AB	1	1
204475	002	AB	1	1
204476	001	AB	1	1
204491	001	AB	1	1
204494	001	AT	1	1
204496	001	AP	1	1
204497	001	AP	1	1
204498	001	AP	1	1
204502	001	AB	1	1
204506	001	AP	1	1
204510	001	AP	1	1
204511	001	AB	1	1
204511	002	AB	1	1
204512	001	AP	1	1
204513	001	AP	1	1
204514	001	AP	1	1
204517	001	AP	1	1
204519	001	AB	1	1
204519	002	AB	1	1
204519	003	AB	1	1
204519	004	AB	1	1
204520	001	AP	1	1
204520	002	AP	1	1
204521	001	AB	1	1
204521	002	AB	1	1
204525	001	AP	1	1
204528	001	AB	1	1
204528	002	AB	1	1
204530	001	AP	1	1
204531	001	AP	1	1
204534	001	AB	1	1
204534	002	AB	1	1
204534	003	AB	1	1
204535	001	AP	1	1
204536	001	AB	1	1
204541	001	AP	1	1
204542	001	AP	1	1
204548	001	AN	1	1
204549	001	AP	1	1
204549	002	AP	1	1
204549	003	AP	1	1
204555	001	AP	1	1
204555	002	AP	1	1
204555	003	AP	1	1
204559	001	AA	1	1
204571	001	AB	1	1
204572	001	AB	1	1
204572	002	AB	1	1
204572	003	AB	1	1
204572	004	AB	1	1
204574	001	AB	1	1
204574	002	AB	1	1
204575	001	AB	1	1
204582	001	AB	1	1
204582	002	AB	1	1
204582	003	AB	1	1
204582	004	AB	1	1
204584	001	AB	1	1
204590	001	AB	1	1
204590	002	AB	1	1
204590	003	AB	1	1
204590	004	AB	1	1
204595	001	AB	1	1
204595	002	AB	1	1
204597	001	AB1	1	1
204597	002	AB1	1	1
204597	003	AB	1	1
204598	001	AB	1	1
204598	002	AB	1	1
204602	001	AA	1	1
204602	002	AA	1	1
204603	001	AA	1	1
204604	001	AB	1	1
204605	001	AB	1	1
204606	001	AT	1	1
204608	001	AT	1	1
204616	001	AP	1	1
204616	002	AP	1	1
204618	001	AP	1	1
204621	001	AB	1	1
204621	002	AB	1	1
204627	001	AA	1	1
204633	001	AB	1	1
204633	002	AB	1	1
204633	003	AB	1	1
204633	004	AB	1	1
204634	001	AP	1	1
204635	001	AB	1	1
204648	001	AB	1	1
204657	001	AP	1	1
204657	002	AP	1	1
204658	001	AA	1	1
204662	001	AB2	1	1
204662	002	AB2	1	1
204667	001	AP	1	1
204674	001	AN	1	1
204675	001	AB	1	1
204680	001	AP	1	1
204683	001	BC	1	1
204683	002	BC	1	1
204691	001	AB	1	1
204704	001	AB	1	1
204705	001	AB	1	1
204706	001	AT	1	1
204713	001	AA	1	1
204713	002	AA	1	1
204713	003	AA	1	1
204730	001	AB	1	1
204737	001	AB	1	1
204742	001	AB	1	1
204744	001	AB	1	1
204744	002	AB	1	1
204744	003	AB	1	1
204750	001	AB	1	1
204752	001	AB	1	1
204754	001	AB	1	1
204754	002	AB	1	1
204756	001	AP	1	1
204759	001	AP	1	1
204764	001	AP	1	1
204771	001	AP	1	1
204771	002	AP	1	1
204772	001	AB	1	1
204772	002	AB	1	1
204773	001	AP	1	1
204774	001	AB	1	1
204774	002	AB	1	1
204774	003	AB	1	1
204779	001	AB	1	1
204802	001	AB	1	1
204802	002	AB	1	1
204812	001	AT	1	1
204821	001	AB	1	1
204821	002	AB	1	1
204821	003	AB	1	1
204821	004	AB	1	1
204828	001	AB	1	1
204828	002	AB	1	1
204835	001	AB	1	1
204835	002	AB	1	1
204838	001	AB	1	1
204838	002	AB	1	1
204838	003	AB	1	1
204838	004	AB	1	1
204838	005	AB	1	1
204838	006	AB	1	1
204839	001	AA	1	1
204841	001	AB	1	1
204841	002	AB	1	1
204848	001	AB	1	1
204851	001	AB	1	1
204854	001	AP	1	1
204854	002	AP	1	1
204855	001	AB	1	1
204855	002	AB	1	1
204855	003	AB	1	1
204855	004	AB	1	1
204879	001	AP	1	1
204883	001	AB	1	1
204895	001	AB	1	1
204895	002	AB	1	1
204895	003	AB	1	1
204900	001	AB	1	1
204900	002	AB	1	1
204900	003	AB	1	1
204910	001	AP	1	1
204910	002	AP	1	1
204910	003	AP	1	1
204921	001	AB	1	1
204921	002	AB	1	1
204921	003	AB	1	1
204921	004	AB	1	1
204922	001	AB	1	1
204922	002	AB	1	1
204936	001	AT2	1	1
204940	001	AB	1	1
204949	001	AP	1	1
204974	001	AB	1	1
204974	002	AB	1	1
204974	003	AB	1	1
204974	004	AB	1	1
204979	001	AA	1	1
204988	001	AB	1	1
204988	002	AB	1	1
204989	001	AB	1	1
204989	002	AB	1	1
204989	003	AB	1	1
204994	001	AB	1	1
204994	002	AB	1	1
204994	003	AB	1	1
204994	004	AB	1	1
204997	001	AP	1	1
205001	001	AA	1	1
205001	002	AA	1	1
205001	003	AA	1	1
205008	001	AA	1	1
205013	001	AP	1	1
205014	001	AP	1	1
205017	001	AA	1	1
205019	001	AA	1	1
205019	002	AA	1	1
205026	001	AB	1	1
205026	002	AB	1	1
205026	003	AB	1	1
205026	004	AB	1	1
205031	001	AB	1	1
205031	002	AB	1	1
205031	003	AB	1	1
205031	004	AB	1	1
205034	001	AB	1	1
205035	001	AP	1	1
205039	001	AP	1	1
205049	001	AB	1	1
205055	001	AB	1	1
205055	002	AB	1	1
205064	001	AB	1	1
205064	002	AB	1	1
205064	003	AB	1	1
205064	004	AB	1	1
205064	005	AB	1	1
205064	006	AB	1	1
205075	001	AB	1	1
205075	002	AB	1	1
205076	001	AB	1	1
205081	001	AB	1	1
205081	002	AB	1	1
205081	003	AB	1	1
205081	004	AB	1	1
205082	001	AB	1	1
205085	001	AA	1	1
205087	001	AA	1	1
205095	001	AB	1	1
205095	002	AB	1	1
205096	001	AB	1	1
205096	002	AB	1	1
205096	003	AB	1	1
205101	001	AB	1	1
205101	002	AB	1	1
205102	001	AB	1	1
205102	002	AB	1	1
205102	003	AB	1	1
205105	001	AB2	1	1
205105	002	AB2	1	1
205105	003	AB2	1	1
205105	004	AB2	1	1
205105	005	AB2	1	1
205105	006	AB2	1	1
205115	001	AB	1	1
205115	002	AB	1	1
205115	003	AB	1	1
205118	001	AB	1	1
205118	002	AB	1	1
205119	001	AB	1	1
205119	002	AB	1	1
205120	001	AA	1	1
205126	001	AB	1	1
205126	002	AA	1	1
205128	001	AB	1	1
205133	001	AB	1	1
205150	001	AB	1	1
205150	002	AB	1	1
205150	003	AB	1	1
205166	001	AB	1	1
205171	001	AB	1	1
205171	002	AB	1	1
205177	001	AB	1	1
205179	001	AP	1	1
205180	001	AB	1	1
205217	001	AB	1	1
205217	002	AB	1	1
205220	001	AB	1	1
205227	001	AB	1	1
205227	002	AB	1	1
205227	003	AB	1	1
205227	004	AB	1	1
205227	005	AB	1	1
205227	006	AB	1	1
205233	001	AB	1	1
205239	001	AP	1	1
205245	001	AB	1	1
205245	002	AB	1	1
205248	001	AB	1	1
205248	002	AB	1	1
205257	001	AB1	1	1
205257	002	AB1	1	1
205257	003	AB1	1	1
205258	001	AB	1	1
205292	001	AA	1	1
205304	001	AB	1	1
205307	001	AB	1	1
205318	001	AT	1	1
205332	001	AP	1	1
205342	001	AT	1	1
205348	001	AB	1	1
205356	001	AP	1	1
205366	001	AP	1	1
205373	001	AT	1	1
205379	001	AP	1	1
205390	001	AP	1	1
205390	002	AP	1	1
205407	001	AB	1	1
205407	002	AB	1	1
205407	003	AB	1	1
205415	001	AB	1	1
205415	002	AB	1	1
205429	001	AB	1	1
205429	002	AB	1	1
205433	001	AN	1	1
205441	001	AB	1	1
205442	001	AP	1	1
205446	001	AA	1	1
205449	001	AB	1	1
205473	001	AP	1	1
205476	001	AP	1	1
205476	002	AP	1	1
205487	001	AP	1	1
205487	002	AP	1	1
205487	003	AP	1	1
205501	001	AN	1	1
205512	001	AB	1	1
205512	002	AB	1	1
205513	001	AB	1	1
205513	002	AA	1	1
205517	001	AB	1	1
205519	001	AB	1	1
205519	002	AB	1	1
205519	003	AB	1	1
205519	004	AB	1	1
205520	001	AP	1	1
205523	001	AB	1	1
205523	002	AB	1	1
205528	001	AB	1	1
205528	002	AB	1	1
205528	003	AB	1	1
205528	004	AB	1	1
205545	001	AA	1	1
205545	002	AA	1	1
205549	001	AB	1	1
205549	002	AB	1	1
205564	001	AB	1	1
205574	001	AP	1	1
205574	002	AP	1	1
205588	001	AB	1	1
205604	001	AP	1	1
205605	001	AP	1	1
205606	001	AB	1	1
205606	002	AB	1	1
205609	001	AB	1	1
205612	001	AP	1	1
205612	002	AP	1	1
205612	003	AP	1	1
205612	004	AP	1	1
205612	005	AP	1	1
205612	006	AP	1	1
205612	007	AP	1	1
205629	001	AB	1	1
205629	002	AB	1	1
205629	003	AB	1	1
205629	004	AB	1	1
205634	001	AB	1	1
205634	002	AB	1	1
205634	003	AB	1	1
205634	004	AB	1	1
205634	005	AB	1	1
205650	001	AB	1	1
205651	001	AB	1	1
205657	001	AA	1	1
205658	001	AA	1	1
205661	001	AB	1	1
205670	001	AB	1	1
205670	002	AB	1	1
205670	003	AB	1	1
205675	001	AP	1	1
205683	001	AB	1	1
205685	001	AP	1	1
205690	001	AP	1	1
205694	001	AP	1	1
205694	002	AP	1	1
205695	001	AB	1	1
205695	002	AB	1	1
205702	001	AB	1	1
205727	001	AA	1	1
205740	001	AB	1	1
205740	002	AB	1	1
205758	001	AP	1	1
205758	002	AP	1	1
205758	003	AP	1	1
205771	001	AP	1	1
205772	001	AB	1	1
205779	001	AP	1	1
205779	002	AP	1	1
205780	001	AP	1	1
205780	002	AP	1	1
205782	001	AT	1	1
205794	001	AB1	1	1
205794	002	AB1	1	1
205794	003	AB1	1	1
205811	001	AB	1	1
205814	001	AB	1	1
205814	002	AB	1	1
205814	003	AB	1	1
205867	001	AP	1	1
205878	001	AT	1	1
205880	001	AP	1	1
205883	001	AP	1	1
205883	002	AP	1	1
205901	001	AB	1	1
205901	002	AB	1	1
205901	003	AB	1	1
205917	001	AP	1	1
205917	002	AP	1	1
205917	003	AP	1	1
205937	001	AT	1	1
205943	001	AB	1	1
205973	001	AB	1	1
205973	002	AB	1	1
205973	003	AB	1	1
205973	004	AB	1	1
205991	001	AB	1	1
205993	001	AB2	1	1
205993	002	AB2	1	1
206005	001	AP	1	1
206010	001	AP	1	1
206011	001	AP	1	1
206039	001	AP	1	1
206043	001	AB	1	1
206058	001	AP	1	1
206075	001	AT	1	1
206079	001	AB2	1	1
206079	002	AB2	1	1
206079	003	AB2	1	1
206083	001	AB	1	1
206083	002	AB	1	1
206083	003	AB	1	1
206083	004	AB	1	1
206083	005	AB	1	1
206086	001	AP	1	1
206086	002	AP	1	1
206088	001	TBD	1	1
206088	002	TBD	1	1
206088	003	TBD	1	1
206121	001	AB	1	1
206121	002	AB	1	1
206121	003	AB	1	1
206122	001	AB2	1	1
206127	001	AP	1	1
206127	002	AP	1	1
206128	001	AP	1	1
206129	001	AB	1	1
206129	002	AB	1	1
206141	001	AP	1	1
206141	002	AP	1	1
206156	001	AB	1	1
206156	002	AB	1	1
206156	003	AB	1	1
206156	004	AB	1	1
206156	005	AB	1	1
206156	007	AB	1	1
206163	001	AP	1	1
206163	002	AP	1	1
206181	001	AB	1	1
206181	002	AB	1	1
206194	001	AB	1	1
206194	002	AB	1	1
206194	003	AB	1	1
206197	001	AP	1	1
206203	001	AP	1	1
206217	001	AB	1	1
206217	002	AB	1	1
206243	001	AP	1	1
206243	002	AP	1	1
206263	001	AP	1	1
206271	001	AB	1	1
206287	001	AB	1	1
206297	001	AT	1	1
206298	001	AB	1	1
206306	001	AT	1	1
206309	001	AB	1	1
206309	002	AB	1	1
206309	003	AB	1	1
206309	004	AB	1	1
206309	005	AB	1	1
206309	006	AB	1	1
206312	001	AT	1	1
206319	001	AP	1	1
206336	001	AB	1	1
206340	001	AB	1	1
206340	002	AB	1	1
206340	003	AB	1	1
206340	004	AB	1	1
206340	005	AB	1	1
206340	006	AB	1	1
206340	007	AB	1	1
206347	001	AB1	1	1
206347	002	AB1	1	1
206367	001	AB	1	1
206367	002	AB	1	1
206367	003	AB	1	1
206369	001	AP	1	1
206373	001	AB	1	1
206379	001	AT	1	1
206382	001	AB	1	1
206382	002	AB	1	1
206382	003	AB	1	1
206382	004	AB	1	1
206398	001	AP	1	1
206402	001	AB	1	1
206402	002	AB	1	1
206404	001	AP	1	1
206413	001	AB	1	1
206413	002	AB	1	1
206413	003	AB	1	1
206413	004	AB	1	1
206413	005	AB	1	1
206413	006	AB	1	1
206420	001	AA	1	1
206422	001	AT	1	1
206438	001	AA	1	1
206448	001	AB	1	1
206456	001	AA	1	1
206470	001	AA	1	1
206470	002	AA	1	1
206470	003	AA	1	1
206477	001	AA	1	1
206485	001	AP	1	1
206485	002	AP	1	1
206485	003	AP	1	1
206485	004	AP	1	1
206485	005	AP	1	1
206486	001	AP	1	1
206493	001	AB	1	1
206503	001	AP	1	1
206511	001	AB	1	1
206511	002	AB	1	1
206511	003	AB	1	1
206512	001	AB	1	1
206512	002	AB	1	1
206512	003	AB	1	1
206512	004	AB	1	1
206528	001	AB	1	1
206528	002	AB	1	1
206530	001	AB	1	1
206530	002	AB	1	1
206545	001	TBD	1	1
206545	002	TBD	1	1
206552	001	AP	1	1
206556	001	AB3	1	1
206556	002	AB3	1	1
206572	001	AB	1	1
206586	001	AP	1	1
206588	001	AA	1	1
206588	002	AA	1	1
206589	001	AP	1	1
206623	001	AB	1	1
206633	001	AB	1	1
206634	001	AP	1	1
206652	001	AB	1	1
206652	002	AB	1	1
206654	001	AB	1	1
206654	002	AB	1	1
206674	001	AB1	1	1
206674	002	AB1	1	1
206674	003	AB1	1	1
206710	001	AB	1	1
206710	002	AB	1	1
206710	003	AB	1	1
206721	001	AB	1	1
206721	002	AB	1	1
206721	003	AB	1	1
206721	004	AB	1	1
206721	005	AB	1	1
206721	006	AB	1	1
206721	007	AB	1	1
206735	001	AB	1	1
206735	002	AB	1	1
206735	003	AB	1	1
206736	001	AP	1	1
206747	001	AB	1	1
206747	002	AB	1	1
206748	001	AB	1	1
206748	002	AB	1	1
206748	003	AB	1	1
206749	001	AB1	1	1
206749	002	AB1	1	1
206749	003	AB1	1	1
206759	001	AB2	1	1
206759	002	AB2	1	1
206762	001	AB	1	1
206762	002	AB	1	1
206774	001	AP	1	1
206781	001	AP	1	1
206792	001	AB	1	1
206799	001	AB	1	1
206815	001	AA	1	1
206827	001	AB	1	1
206827	002	AB	1	1
206827	003	AB	1	1
206827	004	AB	1	1
206831	001	AP	1	1
206837	001	AB	1	1
206837	002	AB	1	1
206838	001	AP	1	1
206845	001	AP	1	1
206846	001	AP	1	1
206855	001	AB	1	1
206855	002	AB	1	1
206901	001	AB	1	1
206917	001	AP	1	1
206919	001	AP	1	1
206919	002	AP	1	1
206919	003	AP	1	1
206931	001	AB	1	1
206931	002	AB	1	1
206931	003	AB	1	1
206965	001	AP	1	1
206969	001	AB	1	1
206975	001	AB	1	1
206975	002	AB	1	1
207021	001	AB	1	1
207021	002	AB	1	1
207025	001	AP	1	1
207029	001	AB	1	1
207029	002	AB	1	1
207029	003	AB	1	1
207042	001	AP	1	1
207042	002	AP	1	1
207058	001	AB	1	1
207058	002	AB	1	1
207058	003	AB	1	1
207096	001	AP	1	1
207117	001	AT	1	1
207119	001	AB	1	1
207119	002	AB	1	1
207119	003	AB	1	1
207119	004	AB	1	1
207119	005	AB	1	1
207138	001	AB	1	1
207138	002	AB	1	1
207138	003	AB	1	1
207174	001	AP	1	1
207174	002	AP	1	1
207174	003	AP	1	1
207183	001	AP	1	1
207183	002	AP	1	1
207266	001	AP	1	1
207289	001	AB	1	1
207309	001	AB	1	1
207309	002	AB	1	1
207322	001	AP	1	1
207326	001	AP	1	1
207349	001	AP	1	1
207358	001	AP	1	1
207371	001	AB	1	1
207371	002	AB	1	1
207416	001	AB	1	1
207416	002	AB	1	1
207416	003	AB	1	1
207433	001	AB	1	1
207433	002	AB	1	1
207433	003	AB	1	1
207433	004	AB	1	1
207433	005	AB	1	1
207433	006	AB	1	1
207446	001	AB	1	1
207446	002	AB	1	1
207446	003	AB	1	1
207446	004	AB	1	1
207488	001	AB	1	1
207488	002	AB	1	1
207526	001	AB	1	1
207528	001	AB2	1	1
207528	002	AB2	1	1
207552	001	AP	1	1
207621	001	TBD	1	1
